DateTime,UP_Velocity_mps,UP_Direction,UP_Depth,DN_Velocity_mps,DN_Direction,DN_Depth,PAR,UP_Oxy,UP_Temp,DN_Oxy,DN_Temp,Wind_Speed,mean_solar_rad_kwpm2,PP,DNOff,O2_Diff,UPDN,Season
2/25/2022 14:00,0.162115054,159.4603444,2.263102875,0.108596031,165.0801675,2.921360602,1703.846451,211.2877667,28.41095,228.8256692,28.7566,2.732033333,0.768433333,33.74372149,224.8362524,13.54848572,61,Summer
2/25/2022 15:00,0.148834466,159.6637313,2.222844342,0.092038964,168.1555287,2.878287551,1499.138279,209.5882866,28.36761667,224.8362524,28.61988333,2.353416667,0.37885,8.242076156,213.8584531,4.270166471,61,Summer
2/25/2022 16:00,0.133426623,152.3913957,2.19419677,0.088395415,165.0923709,2.851127256,932.4136941,205.2128086,28.3945,214.5946609,28.46795,3.605983333,0.266383333,0.013363647,205.9092446,0.696435959,61,Summer
2/25/2022 17:00,0.122518498,148.9875949,2.177295574,0.095874251,162.6842638,2.832047844,367.0088912,201.9644234,28.4059,207.6875101,28.48188333,3.4648,0.116183333,-24.22641082,190.9184809,-11.04594256,61,Summer
2/25/2022 18:00,0.120782338,138.3654785,2.185713522,0.110089444,148.3573516,2.837055097,31.70628174,197.7746666,28.39705,193.2476852,28.42271667,0.988266667,0.009366667,-29.03852881,185.0661335,-12.7085332,61,Summer
2/25/2022 19:00,0.134387291,140.1358497,2.202827565,0.13053779,146.1664343,2.849736592,0,197.3738163,28.38811667,185.1962688,28.3953,0.23615,0,-32.26389246,185.2729281,-12.10088822,61,Summer
2/25/2022 20:00,0.141423897,145.8466847,2.234148407,0.120683163,144.4918454,2.884062644,0,197.4160574,28.44128333,185.2729281,28.41156667,0.236533333,0,-29.27942776,186.3771925,-11.03886484,61,Summer
2/25/2022 21:00,0.152564472,150.5758024,2.263808437,0.1030001,148.7217204,2.912691318,0,198.0529683,28.42821667,186.3771925,28.43141667,0.292466667,0,-28.14674989,187.1376544,-10.91531391,61,Summer
2/25/2022 22:00,0.150910745,154.4515771,2.283164398,0.103711204,145.6617809,2.937521524,0,197.4661116,28.4045,187.1376544,28.40981667,1.185533333,0,-30.87482838,185.5969983,-11.86911322,61,Summer
2/25/2022 23:00,0.160023793,155.2980922,2.298369163,0.125147935,145.9690148,2.949821068,0,195.9156745,28.39578333,185.5969983,28.39826667,0.673266667,0,-32.07375667,184.9414393,-10.9742352,61,Summer
2/26/2022 0:00,0.167521922,148.6389981,2.292283981,0.155936059,144.2707143,2.941823138,0,196.4239834,28.36858333,184.9289231,28.3913,0.679783333,0,-38.53489151,185.0274256,-11.39655779,61,Summer
2/26/2022 1:00,0.150876265,151.1222174,2.257952284,0.12867308,149.0633325,2.910106738,0,195.6535269,28.34208333,185.1402376,28.35448333,0.993183333,0,-30.9817107,184.809859,-10.84366793,61,Summer
2/26/2022 2:00,0.142875376,151.4822795,2.232524242,0.099505303,148.7552447,2.888692818,0,194.6780103,28.30933333,184.743736,28.31935,0.904066667,0,-26.88252188,183.4694818,-11.20852858,61,Summer
2/26/2022 3:00,0.142470258,153.7469832,2.229325076,0.095657162,148.3933251,2.88232878,0,194.5772333,28.29003333,183.3444825,28.29166667,1.055983333,0,-27.14812117,182.8858057,-11.69142764,61,Summer
2/26/2022 4:00,0.130485537,144.9434745,2.186648454,0.110514015,147.0184858,2.838331014,0,195.1658654,28.28065,183.0742647,28.28615,0.468316667,0,-29.7670429,182.6131212,-12.55274428,61,Summer
2/26/2022 5:00,0.108733314,134.3203285,2.138992256,0.0999484,144.310529,2.794276299,0,194.1091347,28.2971,182.6049821,28.27921667,0.425866667,0.00035,-14.59881871,186.8214808,-7.28765384,61,Summer
2/26/2022 6:00,0.104167737,135.1144322,2.137203405,0.106541672,141.409975,2.787402109,89.63036464,196.7423614,28.36405,184.3602817,28.30613333,0.66845,0.016116667,11.5505239,202.1527105,5.410349099,61,Summer
2/26/2022 7:00,0.116858664,137.3355302,2.160770343,0.120351577,149.305929,2.814472043,571.6212667,202.8519738,28.36438333,197.2298774,28.44418333,0.781066667,0.151866667,29.51901676,215.3343388,12.48236498,61,Summer
2/26/2022 8:00,0.115120047,136.9034633,2.185122466,0.116031648,148.0593299,2.839509214,1088.762271,206.6876323,28.41733333,213.1678603,28.57476667,0.700316667,0.29205,36.80029327,222.9930994,16.30546707,61,Summer
