DateTime,UP_Velocity_mps,UP_Direction,UP_Depth,DN_Velocity_mps,DN_Direction,DN_Depth,PAR,UP_Oxy,UP_Temp,DN_Oxy,DN_Temp,Wind_Speed,mean_solar_rad_kwpm2,PP,DNOff,O2_Diff,UPDN,Season
1/19/2012 12:00,0.163209597,169.9696364,1.657939655,0.173319806,152.934,2.241944325,1636.392273,7.214772727,27.64836364,7.490504097,27.92709091,3.745792128,1.038,2.208716891,7.496689882,0.281917155,21,Summer
1/19/2012 13:00,0.159990003,167.5728111,1.640803925,0.176045089,151.2525952,2.226125999,1563.949583,7.166916667,27.68816667,7.491767261,27.93066667,3.34975408,0.990166667,2.357486604,7.467911121,0.300994455,21,Summer
1/19/2012 14:00,0.160091216,168.0610135,1.627105418,0.177549415,154.285571,2.209866691,1364.048333,7.126791667,27.69166667,7.367940106,27.93433333,3.311111808,0.875,1.769185195,7.35378989,0.226998224,21,Summer
1/19/2012 15:00,0.171002453,165.2148071,1.596647396,0.168957098,149.1018333,2.17980621,1146.427,7.086708333,27.65433333,7.323190688,27.889,3.133045818,0.7075,1.629552123,7.299947555,0.213239221,21,Summer
1/19/2012 16:00,0.159200958,162.8615833,1.584394382,0.175575156,147.138125,2.167105078,795.2361667,7.005083333,27.58416667,7.188227263,27.79233333,1.983382248,0.4795,0.984642799,7.138114045,0.133030712,21,Summer
1/19/2012 17:00,0.142865058,161.9614516,1.559064104,0.158834072,149.101,2.144080266,371.677125,6.873833333,27.53766667,6.971478657,27.7025,2.10396466,0.219,0.015397559,6.883563421,0.009730087,21,Summer
1/19/2012 18:00,0.150623455,158.0774667,1.570758964,0.157192749,144.6216,2.154501442,48.58955864,6.701333333,27.50066667,6.581709188,27.63266667,2.39045672,0.0115,-1.617615456,6.480205658,-0.221127675,21,Summer
1/19/2012 19:00,0.146005484,155.0673611,1.593424237,0.144770649,139.3457825,2.179986689,0,6.584708333,27.503,6.327618318,27.61966667,3.130129018,0,-2.036441957,6.290684724,-0.29402361,21,Summer
1/19/2012 20:00,0.170997164,153.1189413,1.639323355,0.160121353,144.46235,2.222040368,0,6.628208333,27.477,6.315000617,27.60333333,2.741655634,0,-2.323878404,6.338754589,-0.289453745,21,Summer
1/19/2012 21:00,0.183458029,151.8510292,1.680874667,0.165100948,139.6725523,2.263545832,0,6.66325,27.484,6.37497301,27.60783333,0.946131741,0,-2.352487255,6.390502488,-0.272747512,21,Summer
1/19/2012 22:00,0.175140183,163.1794028,1.693419607,0.170878818,148.6884109,2.278719293,0,6.649291667,27.47033333,6.442965561,27.60083333,1.445266751,0,-1.774269256,6.445111081,-0.204180586,21,Summer
1/19/2012 23:00,0.183531559,161.5768715,1.696411477,0.169396063,145.0418878,2.277980952,0,6.629916667,27.45966667,6.399595406,27.58916667,1.877177965,0,-2.130139768,6.390195985,-0.239720681,21,Summer
1/20/2012 0:00,0.184576031,156.2722583,1.66796771,0.167436988,143.9977778,2.244680777,0,6.655166667,27.44883333,6.411549018,27.57333333,1.763126252,0,-2.078666237,6.416197644,-0.238969022,21,Summer
1/20/2012 1:00,0.178985918,154.2301783,1.634093599,0.161435779,138.6389742,2.212393118,0,6.643625,27.43266667,6.417985578,27.56,0.92112612,0,-1.99587092,6.401127921,-0.242497079,21,Summer
1/20/2012 2:00,0.153751366,153.7205294,1.599361218,0.154346561,138.7549405,2.183432521,0,6.596,27.43283333,6.345395484,27.55933333,0.940887483,0,-1.81195155,6.350452781,-0.245547219,21,Summer
1/20/2012 3:00,0.148786825,152.6493857,1.561942112,0.156229276,132.522625,2.144145253,0,6.624833333,27.4555,6.38891889,27.577,0.751173139,0,-1.630818734,6.397654221,-0.227179112,21,Summer
1/20/2012 4:00,0.143522363,144.3381062,1.537465476,0.148114951,134.499257,2.121545693,0,6.615166667,27.45383333,6.383146419,27.58483333,0.65359213,0,-1.643876201,6.372980741,-0.242185925,21,Summer
1/20/2012 5:00,0.138022896,143.1603333,1.547220427,0.144174499,129.894,2.133281028,10.37197883,6.584708333,27.443,6.355510078,27.579,0.592230289,0.004,-1.505443516,6.355458995,-0.229249339,21,Summer
1/20/2012 6:00,0.138198368,150.9065357,1.544177002,0.145949194,137.1766417,2.129867009,174.48325,6.692708333,27.45333333,6.47714063,27.5845,0.573631624,0.095833333,-0.686893957,6.589882598,-0.102825735,21,Summer
1/20/2012 7:00,0.1406539,146.225631,1.557336749,0.149984558,134.5121417,2.142849313,606.3704583,6.91225,27.49633333,6.894188853,27.6485,0.782541124,0.335333333,0.619935043,7.007492743,0.095242743,21,Summer
1/20/2012 8:00,0.146883969,148.2425357,1.570791926,0.145573537,136.3495667,2.154944566,934.5327083,7.019833333,27.54166667,7.198137522,27.72783333,2.072234585,0.522666667,1.517257381,7.251162516,0.231329183,21,Summer
1/20/2012 9:00,0.167085638,157.0031086,1.613257616,0.16368506,138.906179,2.19431133,1281.450833,7.077125,27.59216667,7.357978763,27.80866667,2.663181329,0.7585,2.486696276,7.402421677,0.325296677,21,Summer
1/20/2012 10:00,0.168132122,163.9164096,1.652478376,0.174107532,151.1690714,2.235526494,1496.625,7.154958333,27.6525,7.505764224,27.90483333,3.532747916,0.922,2.958444552,7.523285971,0.368327638,21,Summer
1/20/2012 11:00,0.181061316,164.8561743,1.671321857,0.173472418,150.1592063,2.251521681,1600.754583,7.177791667,27.70916667,7.543259741,27.98483333,3.547350807,1.047166667,3.024576705,7.540092545,0.362300878,21,Summer
1/20/2012 12:00,0.183841992,162.9215771,1.691906697,0.181160482,144.915119,2.268040765,1649.335417,7.191125,27.79183333,7.523898977,28.05633333,3.038702115,1.0945,2.911393236,7.523490306,0.332365306,21,Summer
1/20/2012 13:00,0.194777774,162.937016,1.681762357,0.184529166,144.2627258,2.25842792,1567.585833,7.183375,27.79366667,7.492175931,28.0595,2.915503994,0.983833333,2.805954194,7.497182144,0.313807144,21,Summer
1/20/2012 14:00,0.184255423,167.3421097,1.666816624,0.182333175,150.2047063,2.244582236,1386.804,7.148583333,27.7935,7.468728462,28.0475,2.884972627,0.7845,2.393124146,7.427554912,0.278971578,21,Summer
1/20/2012 15:00,0.170559519,157.4777159,1.602748697,0.173358994,143.285856,2.181069079,1100.6895,7.138875,27.747,7.382192488,27.99516667,3.210734059,0.579833333,1.726026127,7.363955568,0.225080568,21,Summer
1/20/2012 16:00,0.145283796,146.5690865,1.549621705,0.166748671,134.5587917,2.128373381,554.80425,7.003625,27.67383333,7.206821769,27.883,2.669921154,0.2425,0.938266983,7.142456169,0.138831169,21,Summer
