DateTime,UP_Velocity_mps,UP_Direction,UP_Depth,DN_Velocity_mps,DN_Direction,DN_Depth,PAR,UP_Oxy,UP_Temp,DN_Oxy,DN_Temp,Wind_Speed,mean_solar_rad_kwpm2,PP,DNOff,O2_Diff,UPDN,Season
5/16/2022 12:00,0.141993064,163.8842006,2.325216924,0.139411202,164.4632892,2.928018189,1232.765308,213.0470661,28.43586667,231.3286091,28.69525,3.2314,0.337716667,52.08681224,232.0015161,18.95445006,63,Winter
5/16/2022 13:00,0.13832937,155.6941862,2.284607599,0.155346247,160.5966172,2.883261048,1290.170741,210.8876431,28.41428333,231.6434987,28.70481667,3.196966667,0.341316667,41.89356086,225.4105529,14.52290975,63,Winter
5/16/2022 14:00,0.139849592,156.9187462,2.246649091,0.157379729,162.788806,2.840081807,675.1566647,208.2080547,28.39291667,224.4515583,28.59275,3.187533333,0.202583333,27.68084043,218.0345421,9.826487436,63,Winter
5/16/2022 15:00,0.118327619,152.9776152,2.190520729,0.15354837,161.3901701,2.782016738,670.6999657,207.7507797,28.368,216.9226336,28.48993333,3.076133333,0.16845,8.510017841,211.2368654,3.486085641,63,Winter
5/16/2022 16:00,0.095719623,143.5970416,2.145557086,0.142764645,164.320577,2.738180175,237.1852686,202.6435203,28.31456667,211.2368654,28.40255,2.949866667,0.071866667,-18.84071546,194.9484599,-7.695060413,63,Winter
5/16/2022 17:00,0.100533022,144.2707796,2.14051865,0.121391304,160.0117394,2.735642911,39.64362349,197.4009557,28.29821667,196.2387699,28.29558333,1.259383333,0.012816667,-27.69996169,184.4799174,-12.92103822,63,Winter
5/16/2022 18:00,0.103490889,136.6337798,2.156831947,0.119809592,155.4272856,2.751080256,0,194.8604017,28.28166667,185.6018106,28.27981667,1.155933333,0,-23.25960288,183.9796098,-10.88079193,63,Winter
5/16/2022 19:00,0.108227277,146.3928276,2.191259093,0.124147499,160.4132059,2.785061005,0,195.1513658,28.24055,183.504662,28.24835,1.62175,2.00E-04,-23.76369752,184.5606718,-10.59069405,63,Winter
5/16/2022 20:00,0.128722211,140.1182779,2.245139605,0.132793895,149.0918685,2.841341525,0,195.6148774,28.2398,184.6384873,28.19728333,1.017683333,0.000133333,-27.84568951,185.0184333,-10.59644404,63,Winter
5/16/2022 21:00,0.148518168,144.9911113,2.3048308,0.138877269,145.6826874,2.903971691,0,194.8963637,28.25415,185.0184333,28.22935,0.933366667,0,-31.70904799,184.0952992,-10.80106454,63,Winter
5/16/2022 22:00,0.139769073,147.9022088,2.342255652,0.135137866,149.7890739,2.946582558,0,194.0143863,28.25521667,184.0952992,28.24925,0.533483333,8.33E-05,-28.55043026,184.027054,-9.987332308,63,Winter
5/16/2022 23:00,0.153090583,150.0636437,2.347060577,0.127746579,147.8306047,2.951178509,0,193.8061915,28.23806667,184.027054,28.23381667,1.592766667,0,-30.16709472,183.3976629,-10.40852862,63,Winter
5/17/2022 0:00,0.139796223,147.6795363,2.329808809,0.132728641,152.0381518,2.938208346,0,193.4644743,28.22001667,183.4430963,28.21331667,0.767566667,0,-27.535326,183.5957707,-9.868703645,63,Winter
5/17/2022 1:00,0.133260754,150.5886325,2.304404713,0.128626219,151.1632918,2.908176367,0,194.0650547,28.21873333,183.5957707,28.1968,0.8782,0,-27.42119801,183.8036958,-10.26135894,63,Winter
5/17/2022 2:00,0.129996497,145.8209455,2.265038702,0.125510376,153.4067916,2.870597915,0,194.3232647,28.2062,183.8036958,28.19643333,0.808416667,0,-30.76985338,182.3979175,-11.92534721,63,Winter
5/17/2022 3:00,0.122994226,147.7987152,2.243794911,0.128792439,153.9659691,2.845563903,0,192.6915539,28.19681667,182.3979175,28.17818333,1.012316667,0,-25.02853552,182.5490203,-10.1425336,63,Winter
5/17/2022 4:00,0.127631595,145.1437042,2.222860874,0.13222403,153.3942081,2.822703733,0,194.2146997,28.19423333,182.5490203,28.17523333,0.85985,0,-30.34270397,182.5857038,-11.62899596,63,Winter
5/17/2022 5:00,0.11828662,140.5509592,2.203582103,0.137806655,153.4101979,2.802230293,0,194.6396919,28.19466667,182.5857038,28.17791667,0.9336,0,-27.99141609,183.4984653,-11.14122663,63,Winter
5/17/2022 6:00,0.116781562,138.2918639,2.189126456,0.139138748,153.1099738,2.78576556,33.13267411,195.8608825,28.18325,183.4984653,28.18438333,0.7178,0.009333333,-10.40794312,191.8448321,-4.016050304,63,Winter
