DateTime,UP_Velocity_mps,UP_Direction,UP_Depth,DN_Velocity_mps,DN_Direction,DN_Depth,PAR,UP_Oxy,UP_Temp,DN_Oxy,DN_Temp,Wind_Speed,mean_solar_rad_kwpm2,PP,DNOff,O2_Diff,UPDN,Season
5/27/2014 12:00,0.093965317,150.0809429,1.541894127,0.113351829,157.8045913,2.453602886,1330.6067,241.7735,28.3232,286.7104494,28.7156,3.8899,0.73234,85.04059259,290.0306161,48.25711612,31,Winter
5/27/2014 13:00,0.091649848,144.9614515,1.498771094,0.115762047,154.3869325,2.412579066,1144.116208,246.04,28.40016667,289.5111379,28.73,4.258866667,0.607583333,65.20210458,283.5605061,37.52050608,31,Winter
5/27/2014 14:00,0.090120839,141.6614191,1.451046669,0.114167386,149.4470925,2.366664674,774.6743966,244.6228448,28.42051724,285.1398909,28.67482759,3.715078621,0.445108966,46.5233809,272.5074776,27.88463279,31,Winter
5/27/2014 15:00,0.084297158,131.0301752,1.407047477,0.108494108,153.59475,2.325528963,307.031425,228.3375,28.29366667,277.0081603,28.617,2.938706667,0.120113333,15.12278522,237.938546,9.60104598,31,Winter
5/27/2014 16:00,0.08404448,129.9936365,1.391635793,0.11124731,153.3132346,2.30057728,30.32727419,195.9508475,28.15508475,250.7366948,28.48423729,2.158325424,0.008847458,18.9852175,208.0709941,12.1201466,31,Winter
5/27/2014 17:00,0.086530276,138.5223805,1.394598442,0.111707753,149.7933869,2.303863093,0,180.7440678,28.09389831,216.2305888,28.3079661,0.684379661,0,-4.091981372,178.2577404,-2.486327372,31,Winter
5/27/2014 18:00,0.081536131,133.1819402,1.418897152,0.117089648,149.1706439,2.327201577,0,180.4754167,28.039,187.8008104,28.1695,0.96685,0,-51.06009066,148.9873401,-31.48807652,31,Winter
5/27/2014 19:00,0.079716553,122.4659936,1.479947973,0.1227197,142.8257892,2.386871934,0,182.6191667,28.02733333,155.9346871,28.05433333,0.769408333,0,-58.87795493,148.1407165,-34.47845017,31,Winter
5/27/2014 20:00,0.091881715,135.183131,1.53758078,0.138565971,137.412558,2.440807733,0,186.2091667,28.03616667,145.4723241,28.01666667,0.75125,0,-60.35681439,156.0946648,-30.11450187,31,Winter
5/27/2014 21:00,0.094633843,135.4989405,1.570331873,0.128861611,139.2417391,2.472868221,0,186.86,28.02083333,155.5904654,28.00466667,0.6187,0,-59.41993544,156.3899046,-30.47009543,31,Winter
5/27/2014 22:00,0.095988384,145.7799167,1.582684411,0.127805169,143.8426812,2.485487966,0,185.7366667,27.96833333,156.1899324,27.9825,1.305316667,0,-53.53757457,158.3936704,-27.34299625,31,Winter
5/27/2014 23:00,0.106088307,154.4140595,1.578276349,0.125484939,156.3253333,2.480374633,0,187.6816667,27.9285,158.3330047,27.92533333,2.0268,0,-52.62388312,161.3155106,-26.36615603,31,Winter
5/28/2014 0:00,0.105521274,158.4334019,1.565039886,0.115710264,164.5948563,2.470063918,0,187.420339,27.87355932,161.0990563,27.83728814,1.686047458,0,-47.82695569,161.9572876,-25.46305142,31,Winter
5/28/2014 1:00,0.106497605,160.9798095,1.543272607,0.125699198,160.9374493,2.445676116,0,193.2075,27.89516667,161.7114106,27.75366667,1.4741,0,-49.35119202,168.1491655,-25.05833445,31,Winter
5/28/2014 2:00,0.104021102,156.3106978,1.494361807,0.136412494,152.5563646,2.39582411,0,193.55875,27.916,167.3838789,27.745,2.2617,0,-42.01367366,172.7040367,-20.85471326,31,Winter
5/28/2014 3:00,0.103956886,149.039859,1.465501673,0.149497601,145.9707273,2.362441927,0,191.7020833,27.82333333,172.6249466,27.80066667,1.8873,0,-45.13299204,170.3614417,-21.34064165,31,Winter
5/28/2014 4:00,0.099553332,153.5885385,1.465304234,0.146957481,146.2052727,2.364360406,0,193.2716667,27.7985,170.3888536,27.7405,1.851783333,0,-45.3070298,171.2588448,-22.01282189,31,Winter
5/28/2014 5:00,0.100712534,142.9507821,1.469417802,0.145685871,149.1092727,2.369722099,49.31625883,191.9566667,27.77366667,171.0274163,27.70866667,1.568233333,0.018516667,-16.99706873,183.7303661,-8.226300577,31,Winter
