DateTime,UP_Velocity_mps,UP_Direction,UP_Depth,DN_Velocity_mps,DN_Direction,DN_Depth,PAR,UP_Oxy,UP_Temp,DN_Oxy,DN_Temp,Wind_Speed,mean_solar_rad_kwpm2,PP,DNOff,O2_Diff,UPDN,Season
5/24/2012 12:00,0.119300066,154.7842909,2.165728172,0.128399841,139.3360182,2.174142162,1011.089727,7.577954545,28.37490909,7.945336774,28.50563636,0.80190016,0.455454545,3.579644711,8.124355111,0.546400565,23,Winter
5/24/2012 13:00,0.121830312,152.372375,2.16118091,0.130353405,141.4437,2.168171843,713.7687917,7.528916667,28.40733333,8.176310318,28.58616667,0.555840336,0.366166667,3.592166507,8.068357947,0.53944128,23,Winter
5/24/2012 14:00,0.118908449,151.2776667,2.156996212,0.125141711,140.0271917,2.166087779,311.166875,7.154791667,28.40133333,7.726366984,28.52383333,0.477587965,0.196833333,1.598419567,7.403360593,0.248568926,23,Winter
5/24/2012 15:00,0.124251311,145.3639833,2.142882182,0.128682209,144.2245417,2.153828728,91.03490833,6.733958333,28.34833333,6.803465996,28.47683333,1.859041315,0.029333333,-0.595628782,6.651231213,-0.08272712,23,Winter
5/24/2012 16:00,0.111234533,154.1998487,2.114848841,0.119219285,148.7173583,2.126190625,184.9787833,6.839375,28.33366667,6.726453106,28.41016667,1.654698803,0.075666667,-0.468587413,6.769750469,-0.069624531,23,Winter
5/24/2012 17:00,0.104207408,145.9488763,2.092886448,0.116429201,138.0456548,2.106888299,19.57528925,6.475208333,28.27583333,6.499578504,28.36683333,1.063059222,0.011166667,-1.127279048,6.283584211,-0.191624122,23,Winter
5/24/2012 18:00,0.10106022,144.3795689,2.07988515,0.117501868,133.4624917,2.093707191,0,6.321541667,28.241,6.07305246,28.30433333,0.710296065,0,-1.755224619,6.012740621,-0.308801045,23,Winter
5/24/2012 19:00,0.106654886,136.1080614,2.054635918,0.115533588,127.320614,2.068213094,0,6.406416667,28.18633333,6.021829933,28.26866667,0.472002901,0,-2.141596617,6.032217719,-0.374198948,23,Winter
5/24/2012 20:00,0.108516608,131.3183772,2.040549121,0.116434799,126.7534123,2.054406173,0,6.423583333,28.16816667,5.987218908,28.234,0.754656575,0,-2.625112528,5.966398562,-0.457184771,23,Winter
5/24/2012 21:00,0.107670363,133.5317018,2.062664171,0.112270118,126.6592544,2.076897519,0,6.358083333,28.126,5.932056186,28.21583333,1.576748361,0,-2.369267199,5.93998135,-0.418101984,23,Winter
5/24/2012 22:00,0.115378969,143.4933671,2.095135086,0.113905907,129.0699118,2.112600072,0,6.363,28.05066667,5.973831202,28.15,1.687756962,0,-2.215124954,5.993173974,-0.369826026,23,Winter
