DateTime,UP_Velocity_mps,UP_Direction,UP_Depth,DN_Velocity_mps,DN_Direction,DN_Depth,PAR,UP_Oxy,UP_Temp,DN_Oxy,DN_Temp,Wind_Speed,mean_solar_rad_kwpm2,PP,DNOff,O2_Diff,UPDN,Season
1/16/2015 12:00,0.142070167,143.7864403,1.598736406,0.174180892,141.7793574,2.525473047,1820.396833,214.945,29.50366667,240.4600408,30.04483333,0.450733333,0.559933333,57.32816902,237.2907184,22.3457184,33,Summer
1/16/2015 13:00,0.1589309,142.5134699,1.588144164,0.196624682,134.318012,2.514231791,1326.397583,211.94375,29.36266667,235.0708909,29.87766667,0.826283333,0.3029,38.92202083,225.9459131,14.00216309,33,Summer
1/16/2015 14:00,0.148363403,135.928742,1.542910357,0.18446454,136.8551541,2.474441461,751.037625,209.6125,29.2285,224.4580491,29.595,1.492666667,0.193583333,22.53905335,218.6510542,9.038554205,33,Summer
1/16/2015 15:00,0.13556368,130.7869955,1.493570922,0.192856154,135.0470121,2.422791812,1080.030083,209.7729167,29.40383333,219.267533,29.4185,1.15155,0.373833333,28.89856821,221.2185959,11.44567926,33,Summer
1/16/2015 16:00,0.140646495,132.2276342,1.460564573,0.187674282,138.5592404,2.390725403,385.9345833,206.4591667,29.47616667,219.3616006,29.61766667,0.589416667,0.151616667,-14.14023094,201.5336894,-4.925477219,33,Summer
1/16/2015 17:00,0.129973225,138.010878,1.453324248,0.175631667,137.2638426,2.384822999,156.067375,202.54875,29.37616667,198.3555482,29.5805,0.718266667,0.0625,-28.56151437,190.9237873,-11.62496268,33,Summer
1/16/2015 18:00,0.132886821,133.5584436,1.464266827,0.171940301,138.7232403,2.396627495,44.97227951,201.4608333,29.3585,189.8928232,29.45833333,1.256816667,0.0219,-40.74443407,184.3671912,-17.09364217,33,Summer
1/16/2015 19:00,0.147148905,138.3851467,1.503772412,0.178491763,141.1033943,2.437037416,0,200.0141667,29.27816667,183.6423667,29.42383333,1.783316667,0,-44.63858273,182.7315067,-17.28266,33,Summer
1/16/2015 20:00,0.151604766,146.6662391,1.543025265,0.180684627,143.4458011,2.47901391,0,201.1895833,29.31066667,183.1653095,29.3085,1.493566667,0,-47.83135557,183.7977462,-17.39183714,33,Summer
1/16/2015 21:00,0.164965473,146.9605084,1.576778837,0.185923308,140.4694253,2.506234754,0,200.7191667,29.36366667,183.6280885,29.40516667,0.5393,0,-50.94718871,183.3290879,-17.39007873,33,Summer
1/16/2015 22:00,0.177376229,148.0068104,1.605890004,0.193526731,139.2704478,2.533583917,0,202.3075,29.369,183.6982193,29.44483333,0.605483333,0,-51.43878341,185.74251,-16.56499004,33,Summer
1/16/2015 23:00,0.181090695,146.6927541,1.601071694,0.203909115,135.7260051,2.527668609,0,201.0875,29.253,186.1099616,29.42,0.789066667,0,-47.49854151,186.2380447,-14.84945532,33,Summer
1/17/2015 0:00,0.173843689,142.1242257,1.593062221,0.200389285,135.2650259,2.517591214,0,200.55875,29.23816667,186.0133743,29.316,0.429366667,0,-47.63223272,185.2662927,-15.29245729,33,Summer
1/17/2015 1:00,0.162471322,146.4039122,1.562649424,0.211554492,135.4628265,2.485454833,0,200.70125,29.22466667,185.3880767,29.30616667,0.726433333,0,-46.81897886,185.6602008,-15.04104919,33,Summer
1/17/2015 2:00,0.162540282,138.1731,1.52111268,0.207416463,134.4640517,2.440020673,0,200.2304167,29.18333333,185.6908568,29.28233333,0.8749,0,-45.35322891,184.9748511,-15.25556556,33,Summer
1/17/2015 3:00,0.149101821,138.1544653,1.485459963,0.213096678,135.3614425,2.398447216,0,200.2633333,29.1665,184.8396289,29.22816667,0.913816667,0,-40.87655357,186.174633,-14.0887003,33,Summer
1/17/2015 4:00,0.177470746,148.7524599,1.493966586,0.233302589,135.8613393,2.399726214,0,201.8825,29.21083333,186.9884858,29.235,1.253816667,0,-43.47342333,188.709839,-13.17266099,33,Summer
1/17/2015 5:00,0.256509193,163.401791,1.573141715,0.305108264,135.6802095,2.425595513,2.96877663,204.8454167,29.21966667,190.8939712,29.28566667,1.526816667,0.000433333,-47.84531412,194.4273857,-10.41803095,33,Summer
1/17/2015 6:00,0.266702664,169.6496227,1.588833804,0.335169608,134.6126021,2.4262676,39.27892083,205.8925,29.258,196.5292088,29.31933333,0.657516667,0.008966667,-42.46217702,197.3136654,-8.578834557,33,Summer
1/17/2015 7:00,0.25792668,161.55403,1.604441951,0.324214963,133.7189567,2.446298846,105.6883458,206.1870833,29.321,198.5046285,29.38966667,0.876966667,0.03145,-37.77275877,198.5222662,-7.664817125,33,Summer
1/17/2015 8:00,0.241390735,160.4030551,1.610593917,0.315568085,133.852054,2.472195949,68.20829583,205.6966667,29.30833333,197.7819038,29.3775,1.4186,0.0156,-31.20903855,199.2412115,-6.455455181,33,Summer
1/17/2015 9:00,0.276840393,159.671311,1.678849838,0.350755145,133.4177417,2.516803852,285.6910417,207.2829167,29.30466667,202.9014492,29.37116667,1.2391,0.0879,-5.701777803,206.4281446,-0.854772072,33,Summer
1/17/2015 10:00,0.288186081,162.0463333,1.749984843,0.388917441,133.1283088,2.565565452,888.9369167,209.1808333,29.3545,211.2503693,29.43966667,1.499166667,0.344316667,31.39154805,214.6880363,5.507203006,33,Summer
1/17/2015 11:00,0.277242592,152.9099609,1.771894719,0.412346334,131.9655286,2.58183383,1322.834167,210.7025,29.35333333,217.4819282,29.52383333,2.04375,0.559816667,44.90124944,218.4108459,7.708345852,33,Summer
1/17/2015 12:00,0.281883759,151.0521934,1.767752793,0.389845855,132.7210119,2.585519264,1166.718708,210.2920833,29.30933333,219.844537,29.481,1.974033333,0.623183333,44.20078299,218.0992469,7.807163573,33,Summer
1/17/2015 13:00,0.280322928,150.8354849,1.735682834,0.380627563,132.9653771,2.560371811,961.0872083,209.5858333,29.29016667,216.2132754,29.436,1.328733333,0.404266667,43.55755908,217.5058651,7.920031752,33,Summer
1/17/2015 14:00,0.27319744,149.8808264,1.684819072,0.367642108,132.6022145,2.510609558,895.4686667,208.8104167,29.3015,217.8355217,29.47733333,0.773216667,0.442816667,21.6037932,213.0078377,4.197421042,33,Summer
1/17/2015 15:00,0.266672308,148.5669611,1.621265598,0.342590087,132.8807614,2.451543702,593.3575833,207.9216667,29.30666667,210.4108999,29.4115,0.637766667,0.236,26.801499,213.5243697,5.602702988,33,Summer
1/17/2015 16:00,0.26055489,145.0511319,1.568569675,0.338496896,131.7228201,2.392299034,502.2030833,207.4745833,29.31983333,212.9692028,29.4655,0.775716667,0.254783333,0.263766453,207.8651953,0.390611927,33,Summer
1/17/2015 17:00,0.254917273,143.0101829,1.551249133,0.334328917,131.4566611,2.373394789,108.4867417,205.8108333,29.30883333,202.7091146,29.41266667,0.940316667,0.0449,-26.15586402,200.4493923,-5.361441028,33,Summer
1/17/2015 18:00,0.258288886,142.1475624,1.571514148,0.352968645,132.7928902,2.390774418,20.26684235,205.9779167,29.2705,199.1803195,29.38233333,1.12205,0.008566667,-38.13349699,198.4412169,-7.53669978,33,Summer
1/17/2015 19:00,0.273358215,136.1917574,1.640011073,0.371382472,131.9494746,2.437479152,0,207.5225,29.22683333,199.0980104,29.3225,0.937716667,0,-38.39939166,200.429235,-7.093265038,33,Summer
