DateTime,UP_Velocity_mps,UP_Direction,UP_Depth,DN_Velocity_mps,DN_Direction,DN_Depth,PAR,UP_Oxy,UP_Temp,DN_Oxy,DN_Temp,Wind_Speed,mean_solar_rad_kwpm2,PP,DNOff,O2_Diff,UPDN,Season
5/15/2023 12:00,0.079890105,135.8531813,2.166875263,0.083374253,156.3694129,2.832227676,1123.012781,218.2745336,28.9893,246.0681933,29.4616,0.971616667,NA,43.55448426,246.7946286,28.52009508,67,Winter
5/15/2023 13:00,0.069986152,132.3006301,2.129850304,0.081444041,151.8079812,2.792377476,998.9138088,221.673737,29.10018333,247.1311473,29.5073,0.9533,NA,25.36800988,240.3201564,18.64641937,67,Winter
5/15/2023 14:00,0.059594939,120.6295763,2.082412914,0.072692117,157.5717122,2.746922133,808.7781893,219.319239,29.17023333,245.0654087,29.54451667,0.9947,NA,8.685851301,227.3033152,7.98407622,67,Winter
5/15/2023 15:00,0.051603163,108.4162304,2.057213477,0.065932552,160.2232516,2.726720552,521.1264243,213.2401355,29.07206667,239.7507688,29.5023,0.939066667,NA,-15.53289343,199.245146,-13.99498945,67,Winter
5/15/2023 16:00,0.05515273,101.4624589,2.045491111,0.066921422,152.3065442,2.713622821,218.9052003,204.7472511,29.00895,229.7856405,29.32136667,0.62895,NA,-29.63270035,178.1307205,-26.61653066,67,Winter
5/15/2023 17:00,0.064696539,117.2210845,2.090374326,0.073849444,159.2718912,2.757693128,23.73774488,192.1067978,28.85093333,208.9597441,29.11675,0.3509,NA,-25.49331857,172.6928672,-19.41393058,67,Winter
5/15/2023 18:00,0.076904951,126.8465888,2.151037841,0.075955609,153.0031626,2.813227373,0,187.7364959,28.82416667,185.1022452,28.90948333,0.180566667,NA,-23.84143042,171.3842688,-16.35222712,67,Winter
5/15/2023 19:00,0.079582019,132.1449206,2.208799959,0.080854201,149.6357407,2.874458873,0,184.9794925,28.76408333,172.6262846,28.81083333,0.312216667,NA,-21.55863981,171.1963897,-13.78310273,67,Winter
5/15/2023 20:00,0.103488862,135.8989619,2.258296745,0.086719722,147.1995718,2.922849391,0,185.9947713,28.70441667,171.5975436,28.75213333,0.350216667,NA,-26.68751982,171.9364104,-14.05836085,67,Winter
5/15/2023 21:00,0.109466407,135.5328526,2.289774716,0.085301206,146.9430212,2.954171401,0,187.4895708,28.62953333,171.4215577,28.68156667,0.521416667,NA,-31.07223882,171.5520603,-15.93751052,67,Winter
5/15/2023 22:00,0.10171298,145.2720195,2.296204315,0.079671474,147.5977476,2.963804445,0,184.5389295,28.657,172.0369851,28.63566667,0.491766667,NA,-25.6424373,170.1751593,-14.36377019,67,Winter
5/15/2023 23:00,0.096693729,134.5046578,2.277013509,0.079264152,140.8880734,2.942820853,0,185.3419425,28.66268333,170.3992905,28.60615,0.640333333,NA,-24.64740497,170.9811075,-14.36083497,67,Winter
5/16/2023 0:00,0.092273381,134.4346153,2.241153645,0.081960062,142.7749768,2.907685616,0,186.1439224,28.63755,170.6130483,28.63305,0.655916667,NA,-27.17335135,170.073415,-16.07050745,67,Winter
5/16/2023 1:00,0.08252437,128.5509059,2.197626018,0.078998691,144.3105292,2.864069443,0,187.1144409,28.65053333,169.7669157,28.61198333,0.464916667,NA,-25.46961816,170.6935179,-16.42092293,67,Winter
5/16/2023 2:00,0.07503547,129.1477869,2.13748169,0.07845916,143.9213765,2.803506289,0,186.5400147,28.65878333,170.8491073,28.59858333,0.526116667,NA,-23.13740142,170.2606578,-16.27935691,67,Winter
5/16/2023 3:00,0.05892116,122.1371715,2.084087468,0.070916289,158.4607753,2.753977615,0,185.4220464,28.64198333,170.9439034,28.6146,0.466683333,NA,-21.21429242,167.0889608,-18.33308562,67,Winter
5/16/2023 4:00,0.057704566,104.4764589,2.056146376,0.071595547,153.6967264,2.724706784,0,183.3009491,28.64168333,170.0911271,28.59943333,0.536,NA,-18.58702207,166.6355675,-16.66538162,67,Winter
5/16/2023 5:00,0.058695334,109.5152031,2.067621887,0.06454702,154.3925564,2.736133897,0,181.8744095,28.62936667,167.1780894,28.57651667,0.869916667,NA,-3.733954882,177.4734903,-4.400919135,67,Winter
5/16/2023 6:00,0.05579004,115.6513827,2.110974938,0.07408385,154.3929823,2.781034945,38.25952288,183.3336814,28.62223333,165.254363,28.56488333,0.691916667,NA,17.43506439,196.6302976,13.29661618,67,Winter
5/16/2023 7:00,0.067942216,123.8430808,2.162985704,0.07348733,151.0774403,2.8319329,209.656046,194.7891592,28.68448333,173.4127229,28.6015,0.787583333,NA,25.38800937,213.015566,18.22640682,67,Winter
5/16/2023 8:00,0.088692533,135.7205268,2.224419148,0.076032139,155.3771596,2.89188201,495.7653245,200.4385031,28.7617,192.8956904,28.7292,0.894933333,NA,39.74726358,224.8224277,24.38392461,67,Winter
5/16/2023 9:00,0.094700975,142.239764,2.264612512,0.074630869,165.3155523,2.936736457,849.1621743,208.6478878,28.84026667,214.8442995,28.95406667,1.865116667,NA,47.92615021,237.7849938,29.13710603,67,Winter
5/16/2023 10:00,0.094021859,149.1580769,2.271272437,0.074194359,159.927139,2.946239252,1044.414366,212.9840929,28.89333333,230.0272945,29.16098333,2.503616667,NA,50.64412643,244.4263048,31.44221194,67,Winter
5/16/2023 11:00,0.085562802,145.8480697,2.243876933,0.078856426,166.150206,2.920919186,1139.616062,216.0424515,28.91803333,240.5181397,29.33465,2.827116667,NA,47.8164332,246.7603697,30.71791819,67,Winter
5/16/2023 12:00,0.083141138,138.2544435,2.197396093,0.078646448,160.7378589,2.873869533,1140.405355,216.9203855,28.92936667,245.2647861,29.4108,2.5541,NA,47.38239818,247.9249068,31.00452129,67,Winter
5/16/2023 13:00,0.066487862,125.7134243,2.138713037,0.068675936,150.0017244,2.814864543,1031.303822,217.8726526,28.93458333,247.7096874,29.43276667,2.010533333,NA,27.00505111,240.2955046,22.42285201,67,Winter
